crash_id,road_user,age_group
19965157,Driver,40_to_64
19965075,Driver,65_to_74
19965157,Passenger,40_to_64
19965186,Pedestrian,75_or_older
19965025,Pedestrian,17_to_25
19965065,Pedestrian,26_to_39
19965193,Pedal cyclist,0_to_16
19965132,Driver,75_or_older
19965095,Passenger,26_to_39
19965145,Driver,26_to_39
19965169,Driver,40_to_64
19965219,Driver,17_to_25
19965041,Driver,17_to_25
19965051,Passenger,26_to_39
19965099,Motorcycle rider,26_to_39
19965091,Passenger,40_to_64
19965041,Passenger,40_to_64
19965076,Passenger,17_to_25
19965017,Driver,17_to_25
19965090,Driver,40_to_64
19965026,Motorcycle rider,40_to_64
19965076,Driver,40_to_64
19965153,Pedestrian,17_to_25
19965084,Pedestrian,75_or_older
19965030,Other,17_to_25
19965200,Motorcycle rider,17_to_25
19965004,Driver,17_to_25
19965079,Driver,17_to_25
19965151,Driver,26_to_39
19965110,Passenger,0_to_16
19965029,Passenger,17_to_25
19965136,Motorcycle rider,17_to_25
19965214,Driver,17_to_25
19965214,Passenger,17_to_25
19965116,Passenger,26_to_39
19965214,Driver,26_to_39
19965214,Passenger,26_to_39
19965181,Driver,40_to_64
19965189,Driver,40_to_64
19965150,Pedal cyclist,0_to_16
19965116,Driver,40_to_64
19965180,Pedal cyclist,0_to_16
19965204,Driver,40_to_64
19965034,Pedestrian,26_to_39
19965140,Pedestrian,17_to_25
19965216,Pedestrian,75_or_older
19965100,Pedestrian,0_to_16
19965035,Passenger,40_to_64
19965042,Driver,17_to_25
19965168,Passenger,0_to_16
19965168,Passenger,0_to_16
19965126,Driver,40_to_64
19965018,Motorcycle rider,17_to_25
19965044,Motorcycle rider,26_to_39
19965092,Motorcycle rider,40_to_64
19965143,Driver,26_to_39
19965217,Passenger,26_to_39
19965202,Motorcycle rider,26_to_39
19965077,Driver,40_to_64
19965032,Passenger,26_to_39
19965201,Passenger,40_to_64
19965009,Driver,26_to_39
19965032,Driver,40_to_64
19965135,Passenger,0_to_16
19965209,Pedal cyclist,17_to_25
19965011,Passenger,26_to_39
19965148,Passenger,26_to_39
19965208,Passenger,40_to_64
19965152,Passenger,65_to_74
19965049,Pedestrian,0_to_16
19965196,Driver,40_to_64
19965212,Pedestrian,40_to_64
19965191,Motorcycle rider,26_to_39
19965208,Passenger,0_to_16
19965061,Motorcycle rider,17_to_25
19965190,Pedestrian,0_to_16
19965120,Pedal cyclist,26_to_39
19965134,Passenger,26_to_39
19965087,Driver,40_to_64
19965218,Driver,17_to_25
19965083,Passenger,40_to_64
19965038,Driver,75_or_older
19965194,Passenger,0_to_16
19965163,Passenger,26_to_39
19965220,Passenger,65_to_74
19965053,Driver,40_to_64
19965071,Pedestrian,75_or_older
19965182,Pedestrian,65_to_74
19965062,Pedestrian,65_to_74
19965167,Pedestrian,75_or_older
19965013,Motorcycle rider,17_to_25
19965020,Passenger,17_to_25
19965173,Motorcycle rider,17_to_25
19965173,Motorcycle rider,17_to_25
19965001,Driver,17_to_25
19965114,Driver,40_to_64
19965131,Motorcycle rider,40_to_64
19965012,Driver,40_to_64
19965144,Pedestrian,75_or_older
19965127,Pedestrian,65_to_74
19965007,Passenger,0_to_16
19965007,Passenger,0_to_16
19965007,Driver,17_to_25
19965007,Passenger,17_to_25
19965007,Passenger,17_to_25
19965007,Passenger,17_to_25
19965060,Driver,17_to_25
19965086,Passenger,0_to_16
19965003,Passenger,0_to_16
19965188,Driver,26_to_39
19965192,Motorcycle rider,26_to_39
19965010,Motorcycle rider,26_to_39
19965055,Motorcycle rider,26_to_39
19965165,Passenger,26_to_39
19965160,Driver,40_to_64
19965162,Passenger,40_to_64
19965072,Driver,40_to_64
19965197,Driver,75_or_older
19965085,Driver,17_to_25
19965215,Driver,0_to_16
19965058,Driver,40_to_64
19965162,Driver,40_to_64
19965172,Driver,40_to_64
19965031,Driver,65_to_74
19965206,Pedestrian,75_or_older
19965014,Pedestrian,40_to_64
19965073,Pedestrian,65_to_74
19965122,Pedestrian,75_or_older
19965154,Pedestrian,17_to_25
19965082,Driver,17_to_25
19965016,Driver,26_to_39
19965161,Driver,17_to_25
19965161,Passenger,17_to_25
19965098,Driver,40_to_64
19965106,Driver,17_to_25
19965112,Driver,17_to_25
19965164,Driver,75_or_older
19965185,Motorcycle rider,17_to_25
19965022,Pedal cyclist,0_to_16
19965177,Driver,17_to_25
19965033,Motorcycle rider,26_to_39
19965147,Motorcycle rider,40_to_64
19965149,Pedestrian,17_to_25
19965097,Pedestrian,40_to_64
19965108,Pedestrian,65_to_74
19965037,Pedal cyclist,40_to_64
19965036,Driver,65_to_74
19965205,Passenger,0_to_16
19965198,Motorcycle rider,17_to_25
19965210,Driver,26_to_39
19965205,Passenger,40_to_64
19965093,Passenger,40_to_64
19965028,Driver,75_or_older
19965179,Motorcycle rider,17_to_25
19965052,Driver,17_to_25
19965171,Driver,17_to_25
19965096,Motorcycle rider,26_to_39
19965101,Driver,26_to_39
19965069,Motorcycle rider,40_to_64
19965115,Pedestrian,17_to_25
19965211,Pedestrian,40_to_64
19965155,Passenger,0_to_16
19965088,Pedestrian,0_to_16
19965125,Pedal cyclist,0_to_16
19965205,Driver,26_to_39
19965124,Pedal cyclist,75_or_older
19965123,Motorcycle rider,17_to_25
19965039,Motorcycle rider,17_to_25
19965015,Passenger,17_to_25
19965113,Driver,26_to_39
19965103,Driver,26_to_39
19965129,Passenger,0_to_16
19965158,Passenger,26_to_39
19965195,Passenger,0_to_16
19965057,Passenger,17_to_25
19965008,Driver,17_to_25
19965105,Driver,26_to_39
19965045,Driver,26_to_39
19965057,Driver,26_to_39
19965048,Motorcycle rider,40_to_64
19965059,Driver,26_to_39
19965063,Pedestrian,65_to_74
19965187,Pedestrian,65_to_74
19965066,Pedestrian,75_or_older
19965117,Pedestrian,75_or_older
19965104,Pedestrian,40_to_64
19965138,Pedestrian,26_to_39
19965054,Pedestrian,0_to_16
19965178,Driver,17_to_25
19965111,Motorcycle rider,17_to_25
19965184,Driver,26_to_39
19965054,Pedestrian,40_to_64
19955026,Driver,0_to_16
19955057,Passenger,0_to_16
19955170,Driver,17_to_25
19955017,Passenger,17_to_25
19955052,Motorcycle rider,26_to_39
19955080,Driver,40_to_64
19955064,Pedestrian,26_to_39
19955025,Driver,26_to_39
19955183,Pedestrian,17_to_25
19955136,Pedestrian,75_or_older
19955106,Pedestrian,0_to_16
19955158,Driver,17_to_25
19955057,Passenger,17_to_25
19955123,Driver,17_to_25
19955061,Driver,26_to_39
19955155,Passenger,17_to_25
19955173,Passenger,17_to_25
19955079,Driver,40_to_64
19955022,Pedal cyclist,0_to_16
19955156,Motorcycle rider,26_to_39
19955189,Passenger,0_to_16
19955191,Motorcycle rider,17_to_25
19955109,Passenger,17_to_25
19955097,Driver,17_to_25
19955162,Driver,26_to_39
19955101,Driver,40_to_64
19955186,Driver,65_to_74
19955058,Pedestrian,26_to_39
19955148,Pedestrian,40_to_64
19955001,Pedestrian,75_or_older
19955161,Driver,26_to_39
19955021,Driver,40_to_64
19955118,Driver,26_to_39
19955082,Driver,26_to_39
19955090,Passenger,26_to_39
19955145,Passenger,26_to_39
19955154,Passenger,26_to_39
19955096,Driver,40_to_64
19955073,Driver,40_to_64
19955068,Passenger,17_to_25
19955068,Driver,17_to_25
19955089,Driver,26_to_39
19955012,Driver,40_to_64
19955126,Passenger,0_to_16
19955168,Driver,26_to_39
19955005,Driver,40_to_64
19955127,Motorcycle rider,40_to_64
19955041,Driver,40_to_64
19955067,Pedestrian,40_to_64
19955105,Driver,40_to_64
19955062,Passenger,26_to_39
19955119,Passenger,75_or_older
19955142,Driver,17_to_25
19955164,Driver,17_to_25
19955014,Driver,17_to_25
19955102,Driver,17_to_25
19955129,Passenger,17_to_25
19955176,Passenger,26_to_39
19955049,Driver,26_to_39
19955193,Driver,26_to_39
19955075,Driver,26_to_39
19955065,Passenger,0_to_16
19955078,Passenger,0_to_16
19955103,Driver,40_to_64
19955078,Passenger,40_to_64
19955083,Driver,26_to_39
19955070,Driver,75_or_older
19955030,Passenger,17_to_25
19955165,Driver,17_to_25
19955107,Passenger,26_to_39
19955104,Motorcycle rider,17_to_25
19955160,Pedestrian,17_to_25
19955029,Pedestrian,65_to_74
19955063,Pedestrian,65_to_74
19955072,Driver,0_to_16
19955031,Passenger,17_to_25
19955174,Driver,26_to_39
19955117,Driver,40_to_64
19955179,Passenger,0_to_16
19955141,Passenger,40_to_64
19955056,Passenger,0_to_16
19955153,Passenger,17_to_25
19955076,Pedestrian,40_to_64
19955042,Passenger,26_to_39
19955042,Passenger,40_to_64
19955047,Driver,65_to_74
19955039,Pedestrian,75_or_older
19955020,Pedal cyclist,0_to_16
19955178,Driver,65_to_74
19955081,Driver,17_to_25
19955143,Passenger,17_to_25
19955194,Driver,17_to_25
19955028,Driver,40_to_64
19955157,Passenger,0_to_16
19955044,Passenger,17_to_25
19955044,Driver,17_to_25
19955192,Driver,40_to_64
19955055,Passenger,40_to_64
19955034,Driver,75_or_older
19955166,Passenger,0_to_16
19955093,Driver,17_to_25
19955167,Driver,26_to_39
19955125,Passenger,40_to_64
19955166,Passenger,17_to_25
19955016,Pedestrian,17_to_25
19955177,Pedestrian,75_or_older
19955085,Passenger,40_to_64
19955115,Driver,17_to_25
19955053,Driver,17_to_25
19955088,Driver,26_to_39
19955092,Driver,26_to_39
19955151,Driver,26_to_39
19955181,Motorcycle rider,17_to_25
19955098,Passenger,17_to_25
19955139,Motorcycle rider,26_to_39
19955019,Passenger,26_to_39
19955138,Driver,40_to_64
19955122,Driver,65_to_74
19955128,Passenger,75_or_older
19955019,Driver,17_to_25
19955159,Driver,17_to_25
19955133,Driver,40_to_64
19955019,Passenger,26_to_39
19955108,Pedestrian,0_to_16
19955095,Pedestrian,26_to_39
19955163,Motorcycle pillion passenger,17_to_25
19955032,Driver,17_to_25
19955074,Passenger,17_to_25
19955010,Driver,26_to_39
19955147,Passenger,26_to_39
19955037,Driver,40_to_64
19955027,Motorcycle pillion passenger,17_to_25
19955150,Motorcycle rider,40_to_64
19955120,Passenger,40_to_64
19955169,Passenger,40_to_64
19955087,Passenger,65_to_74
19955172,Pedestrian,40_to_64
19955134,Pedestrian,40_to_64
19955069,Pedestrian,26_to_39
19955011,Passenger,75_or_older
19955024,Driver,26_to_39
19955185,Passenger,17_to_25
19955013,Passenger,17_to_25
19955152,Driver,40_to_64
19955013,Driver,17_to_25
19955140,Driver,75_or_older
19955132,Driver,75_or_older
19955054,Passenger,0_to_16
19955004,Passenger,17_to_25
19955045,Pedestrian,0_to_16
19955007,Pedestrian,17_to_25
19955135,Pedestrian,75_or_older
19955066,Pedestrian,0_to_16
19955023,Passenger,17_to_25
19955023,Passenger,17_to_25
19955071,Driver,40_to_64
19955124,Driver,17_to_25
19955187,Driver,26_to_39
19955086,Passenger,0_to_16
19955094,Driver,17_to_25
19955050,Driver,17_to_25
19955114,Passenger,40_to_64
19955046,Driver,75_or_older
19955003,Driver,17_to_25
19955084,Driver,40_to_64
19955035,Pedestrian,0_to_16
19955130,Driver,17_to_25
19955110,Driver,17_to_25
19955146,Passenger,17_to_25
19955175,Motorcycle rider,17_to_25
19955175,Motorcycle rider,17_to_25
19955100,Passenger,26_to_39
19955100,Passenger,26_to_39
19955051,Driver,26_to_39
19955190,Driver,40_to_64
19955100,Passenger,26_to_39
19955171,Driver,17_to_25
19955113,Passenger,0_to_16
19955111,Motorcycle rider,26_to_39
19955036,Motorcycle rider,17_to_25
19955116,Motorcycle rider,17_to_25
19955040,Pedal cyclist,17_to_25
19955091,Passenger,40_to_64
19955149,Motorcycle rider,40_to_64
19955188,Driver,40_to_64
19955137,Pedal cyclist,65_to_74
19955015,Driver,75_or_older
19955131,Pedestrian,65_to_74
19955100,Passenger,26_to_39
19955077,Driver,17_to_25
19955033,Driver,26_to_39
19955038,Driver,40_to_64
19955121,Driver,17_to_25
19955002,Passenger,75_or_older
19955180,Driver,40_to_64
19955006,Passenger,40_to_64
19955048,Passenger,75_or_older
19955018,Driver,75_or_older
19955182,Passenger,75_or_older
19955112,Driver,17_to_25
19955009,Passenger,17_to_25
19955009,Driver,17_to_25
19955043,Motorcycle rider,26_to_39
19955060,Driver,40_to_64
19955184,Driver,40_to_64
19955059,Pedestrian,0_to_16
19955099,Pedestrian,17_to_25
19955144,Pedestrian,17_to_25
19955008,Driver,26_to_39
19945036,Driver,26_to_39
19945064,Driver,17_to_25
19945146,Motorcycle rider,17_to_25
19945010,Driver,26_to_39
19945102,Passenger,17_to_25
19945176,Driver,26_to_39
19945194,Driver,75_or_older
19945182,Passenger,17_to_25
19945182,Driver,17_to_25
19945001,Driver,26_to_39
19945167,Motorcycle rider,26_to_39
19945168,Driver,40_to_64
19945183,Pedestrian,40_to_64
19945104,Passenger,26_to_39
19945048,Driver,26_to_39
19945040,Driver,40_to_64
19945171,Passenger,17_to_25
19945052,Passenger,17_to_25
19945126,Passenger,17_to_25
19945044,Passenger,17_to_25
19945124,Passenger,0_to_16
19945116,Motorcycle pillion passenger,17_to_25
19945033,Driver,26_to_39
19945162,Driver,26_to_39
19945153,Passenger,26_to_39
19945124,Driver,26_to_39
19945124,Passenger,26_to_39
19945141,Driver,17_to_25
19945021,Passenger,0_to_16
19945013,Passenger,17_to_25
19945140,Driver,17_to_25
19945123,Passenger,26_to_39
19945139,Driver,40_to_64
19945053,Passenger,40_to_64
19945057,Driver,65_to_74
19945021,Driver,26_to_39
19945181,Pedestrian,40_to_64
19945152,Pedestrian,40_to_64
19945166,Driver,40_to_64
19945043,Passenger,17_to_25
19945150,Driver,17_to_25
19945110,Driver,26_to_39
19945110,Passenger,26_to_39
19945170,Motorcycle rider,26_to_39
19945067,Driver,26_to_39
19945131,Passenger,17_to_25
19945131,Driver,17_to_25
19945016,Driver,17_to_25
19945030,Motorcycle rider,17_to_25
19945060,Other,0_to_16
19945192,Pedal cyclist,17_to_25
19945027,Motorcycle rider,17_to_25
19945161,Passenger,26_to_39
19945095,Driver,40_to_64
19945109,Driver,40_to_64
19945018,Passenger,40_to_64
19945038,Pedestrian,75_or_older
19945072,Pedestrian,17_to_25
19945066,Pedestrian,40_to_64
19945134,Driver,26_to_39
19945019,Driver,40_to_64
19945174,Passenger,0_to_16
19945034,Motorcycle rider,17_to_25
19945054,Driver,17_to_25
19945037,Driver,26_to_39
19945158,Driver,17_to_25
19945113,Driver,40_to_64
19945078,Driver,26_to_39
19945031,Passenger,75_or_older
19945031,Driver,75_or_older
19945108,Driver,26_to_39
19945100,Motorcycle rider,26_to_39
19945172,Driver,65_to_74
19945045,Driver,40_to_64
19945051,Pedestrian,40_to_64
19945069,Pedestrian,17_to_25
19945055,Pedestrian,17_to_25
19945047,Pedestrian,0_to_16
19945035,Pedestrian,0_to_16
19945121,Pedestrian,65_to_74
19945099,Passenger,17_to_25
19945195,Driver,40_to_64
19945094,Driver,65_to_74
19945137,Driver,65_to_74
19945008,Passenger,0_to_16
19945132,Driver,65_to_74
19945103,Driver,17_to_25
19945068,Driver,17_to_25
19945081,Passenger,17_to_25
19945068,Driver,26_to_39
19945163,Passenger,0_to_16
19945050,Passenger,40_to_64
19945071,Driver,40_to_64
19945015,Passenger,40_to_64
19945135,Driver,17_to_25
19945084,Passenger,26_to_39
19945165,Driver,40_to_64
19945142,Motorcycle rider,40_to_64
19945114,Driver,75_or_older
19945020,Pedestrian,75_or_older
19945169,Pedestrian,26_to_39
19945154,Pedestrian,40_to_64
19945112,Pedestrian,26_to_39
19945120,Driver,0_to_16
19945056,Passenger,0_to_16
19945085,Passenger,17_to_25
19945082,Driver,17_to_25
19945056,Passenger,17_to_25
19945097,Driver,17_to_25
19945173,Driver,26_to_39
19945179,Driver,17_to_25
19945039,Driver,17_to_25
19945076,Motorcycle rider,17_to_25
19945107,Driver,40_to_64
19945022,Pedestrian,40_to_64
19945058,Pedestrian,75_or_older
19945023,Pedestrian,65_to_74
19945061,Driver,65_to_74
19945118,Pedestrian,17_to_25
19945122,Pedestrian,0_to_16
19945193,Pedestrian,0_to_16
19945117,Pedestrian,40_to_64
19945083,Other,0_to_16
19945074,Motorcycle rider,26_to_39
19945079,Driver,26_to_39
19945128,Driver,17_to_25
19945091,Passenger,26_to_39
19945096,Passenger,26_to_39
19945070,Driver,40_to_64
19945106,Driver,17_to_25
19945009,Passenger,26_to_39
19945092,Passenger,40_to_64
19945092,Passenger,40_to_64
19945092,Driver,40_to_64
19945026,Driver,40_to_64
19945130,Passenger,65_to_74
19945002,Driver,65_to_74
19945024,Pedestrian,65_to_74
19945127,Driver,0_to_16
19945190,Passenger,0_to_16
19945191,Driver,40_to_64
19945062,Driver,26_to_39
19945080,Driver,65_to_74
19945088,Pedal cyclist,0_to_16
19945125,Driver,17_to_25
19945177,Motorcycle rider,26_to_39
19945004,Driver,26_to_39
19945046,Driver,40_to_64
19945125,Passenger,40_to_64
19945125,Passenger,40_to_64
19945087,Pedestrian,40_to_64
19945073,Pedestrian,26_to_39
19945144,Pedestrian,40_to_64
19945191,Passenger,65_to_74
19945155,Pedestrian,75_or_older
19945115,Pedestrian,0_to_16
19945148,Driver,17_to_25
19945178,Passenger,17_to_25
19945180,Passenger,0_to_16
19945029,Pedal cyclist,17_to_25
19945138,Passenger,17_to_25
19945175,Driver,40_to_64
19945164,Driver,17_to_25
19945133,Passenger,17_to_25
19945164,Driver,26_to_39
19945101,Driver,65_to_74
19945136,Passenger,0_to_16
19945042,Passenger,26_to_39
19945086,Driver,26_to_39
19945065,Driver,65_to_74
19945012,Pedestrian,75_or_older
19945093,Pedestrian,75_or_older
19945184,Driver,17_to_25
19945007,Motorcycle rider,26_to_39
19945075,Passenger,17_to_25
19945151,Driver,17_to_25
19945032,Motorcycle rider,40_to_64
19945157,Motorcycle rider,17_to_25
19945160,Driver,17_to_25
19945089,Driver,40_to_64
19945017,Pedestrian,17_to_25
19945159,Pedestrian,17_to_25
19945149,Pedestrian,17_to_25
19945028,Pedestrian,0_to_16
19945063,Pedestrian,65_to_74
19945059,Passenger,0_to_16
19945077,Driver,17_to_25
19945006,Passenger,65_to_74
19945187,Motorcycle rider,17_to_25
19945189,Driver,17_to_25
19945090,Driver,17_to_25
19945143,Motorcycle rider,26_to_39
19945005,Pedal cyclist,0_to_16
19945129,Passenger,17_to_25
19945156,Passenger,17_to_25
19945041,Driver,17_to_25
19945147,Passenger,26_to_39
19945105,Pedestrian,17_to_25
19945025,Driver,65_to_74
19945090,Passenger,17_to_25
19945011,Driver,17_to_25
19945188,Passenger,17_to_25
19945098,Passenger,17_to_25
19945049,Motorcycle rider,26_to_39
19945111,Driver,17_to_25
19945185,Passenger,17_to_25
19945186,Motorcycle rider,17_to_25
19945145,Passenger,17_to_25
19945119,Pedestrian,17_to_25
19945003,Driver,65_to_74
19945014,Driver,65_to_74
19935081,Driver,17_to_25
19935152,Motorcycle rider,17_to_25
19935187,Passenger,17_to_25
19935029,Driver,40_to_64
19935100,Passenger,17_to_25
19935130,Motorcycle rider,17_to_25
19935063,Driver,40_to_64
19935032,Passenger,17_to_25
19935082,Driver,17_to_25
19935046,Motorcycle rider,26_to_39
19935085,Motorcycle rider,26_to_39
19935023,Passenger,0_to_16
19935024,Passenger,17_to_25
19935139,Driver,17_to_25
19935036,Motorcycle rider,26_to_39
19935037,Passenger,26_to_39
19935168,Driver,26_to_39
19935028,Driver,40_to_64
19935187,Passenger,40_to_64
19935024,Driver,40_to_64
19935008,Driver,40_to_64
19935108,Pedestrian,75_or_older
19935121,Pedestrian,17_to_25
19935172,Motorcycle rider,17_to_25
19935069,Driver,40_to_64
19935050,Passenger,26_to_39
19935074,Passenger,26_to_39
19935026,Passenger,17_to_25
19935161,Motorcycle rider,26_to_39
19935132,Driver,17_to_25
19935115,Driver,17_to_25
19935164,Passenger,26_to_39
19935173,Driver,17_to_25
19935131,Driver,17_to_25
19935131,Driver,40_to_64
19935165,Driver,17_to_25
19935044,Driver,17_to_25
19935170,Driver,26_to_39
19935034,Pedestrian,40_to_64
19935016,Passenger,0_to_16
19935147,Driver,26_to_39
19935132,Passenger,40_to_64
19935061,Driver,26_to_39
19935004,Pedal cyclist,0_to_16
19935176,Passenger,17_to_25
19935051,Driver,17_to_25
19935051,Passenger,17_to_25
19935154,Driver,17_to_25
19935101,Driver,26_to_39
19935123,Driver,26_to_39
19935167,Driver,26_to_39
19935054,Driver,26_to_39
19935052,Driver,40_to_64
19935138,Driver,17_to_25
19935035,Driver,17_to_25
19935095,Motorcycle rider,17_to_25
19935062,Motorcycle rider,26_to_39
19935072,Motorcycle rider,26_to_39
19935107,Passenger,26_to_39
19935031,Passenger,40_to_64
19935183,Driver,65_to_74
19935038,Motorcycle rider,17_to_25
19935047,Pedestrian,65_to_74
19935094,Pedestrian,75_or_older
19935188,Pedestrian,65_to_74
19935128,Driver,17_to_25
19935183,Passenger,75_or_older
19935055,Passenger,26_to_39
19935022,Motorcycle rider,40_to_64
19935099,Driver,26_to_39
19935076,Passenger,0_to_16
19935009,Driver,40_to_64
19935076,Driver,40_to_64
19935102,Driver,75_or_older
19935145,Passenger,0_to_16
19935058,Passenger,0_to_16
19935189,Driver,17_to_25
19935092,Pedestrian,75_or_older
19935133,Pedestrian,40_to_64
19935166,Pedestrian,17_to_25
19935086,Pedestrian,65_to_74
19935065,Motorcycle rider,26_to_39
19935158,Passenger,17_to_25
19935191,Driver,17_to_25
19935180,Passenger,17_to_25
19935078,Driver,40_to_64
19935005,Passenger,17_to_25
19935005,Passenger,17_to_25
19935182,Motorcycle rider,17_to_25
19935137,Passenger,0_to_16
19935109,Driver,17_to_25
19935174,Passenger,40_to_64
19935174,Passenger,40_to_64
19935109,Passenger,40_to_64
19935057,Passenger,65_to_74
19935137,Passenger,26_to_39
19935090,Pedestrian,26_to_39
19935049,Driver,26_to_39
19935136,Driver,26_to_39
19935142,Passenger,26_to_39
19935041,Pedestrian,17_to_25
19935014,Pedestrian,17_to_25
19935040,Pedestrian,17_to_25
19935033,Pedestrian,65_to_74
19935043,Pedestrian,17_to_25
19935157,Pedestrian,40_to_64
19935153,Driver,26_to_39
19935105,Driver,17_to_25
19935087,Passenger,40_to_64
19935185,Passenger,17_to_25
19935006,Driver,40_to_64
19935006,Passenger,40_to_64
19935089,Pedestrian,17_to_25
19935001,Driver,17_to_25
19935124,Driver,26_to_39
19935070,Passenger,40_to_64
19935073,Driver,40_to_64
19935178,Pedal cyclist,40_to_64
19935146,Passenger,65_to_74
19935112,Passenger,40_to_64
19935066,Pedestrian,17_to_25
19935039,Pedestrian,75_or_older
19935027,Driver,0_to_16
19935001,Passenger,0_to_16
19935111,Passenger,17_to_25
19935084,Pedestrian,0_to_16
19935181,Driver,17_to_25
19935186,Driver,17_to_25
19935068,Passenger,26_to_39
19935075,Passenger,40_to_64
19935163,Pedal cyclist,40_to_64
19935117,Pedestrian,17_to_25
19935025,Pedestrian,75_or_older
19935010,Pedestrian,0_to_16
19935060,Pedestrian,26_to_39
19935151,Pedestrian,40_to_64
19935127,Driver,40_to_64
19935111,Passenger,26_to_39
19935162,Driver,26_to_39
19935068,Passenger,0_to_16
19935103,Passenger,40_to_64
19935077,Driver,40_to_64
19935011,Driver,26_to_39
19935160,Passenger,17_to_25
19935012,Motorcycle rider,17_to_25
19935175,Passenger,40_to_64
19935156,Driver,65_to_74
19935135,Driver,40_to_64
19935097,Passenger,0_to_16
19935106,Driver,26_to_39
19935155,Passenger,0_to_16
19935118,Motorcycle rider,17_to_25
19935104,Motorcycle rider,26_to_39
19935030,Passenger,40_to_64
19935114,Driver,40_to_64
19935144,Motorcycle rider,17_to_25
19935020,Pedestrian,75_or_older
19935190,Driver,17_to_25
19935190,Passenger,40_to_64
19935134,Passenger,0_to_16
19935177,Driver,40_to_64
19935067,Motorcycle rider,40_to_64
19935080,Passenger,0_to_16
19935134,Passenger,17_to_25
19935064,Driver,75_or_older
19935048,Motorcycle pillion passenger,0_to_16
19935048,Motorcycle rider,0_to_16
19935013,Driver,17_to_25
19935007,Motorcycle rider,40_to_64
19935091,Driver,40_to_64
19935140,Driver,40_to_64
19935143,Pedestrian,17_to_25
19935179,Pedestrian,17_to_25
19935045,Driver,40_to_64
19935141,Pedal cyclist,0_to_16
19935126,Driver,17_to_25
19935122,Passenger,17_to_25
19935098,Driver,26_to_39
19935093,Passenger,17_to_25
19935149,Driver,17_to_25
19935079,Driver,17_to_25
19935116,Motorcycle rider,26_to_39
19935088,Driver,26_to_39
19935071,Driver,65_to_74
19935129,Pedestrian,17_to_25
19935171,Pedestrian,75_or_older
19935148,Pedestrian,0_to_16
19935119,Pedestrian,0_to_16
19935017,Pedestrian,65_to_74
19935056,Pedestrian,75_or_older
19935110,Motorcycle rider,17_to_25
19935015,Motorcycle rider,17_to_25
19935021,Driver,26_to_39
19935096,Driver,17_to_25
19935083,Driver,26_to_39
19935169,Passenger,75_or_older
19935042,Passenger,0_to_16
19935150,Motorcycle rider,26_to_39
19935018,Driver,75_or_older
19935120,Driver,26_to_39
19935159,Pedestrian,26_to_39
19935002,Motorcycle rider,17_to_25
19935184,Driver,26_to_39
19935053,Driver,40_to_64
19935113,Passenger,40_to_64
19935003,Passenger,17_to_25
19935125,Passenger,40_to_64
19935019,Pedestrian,17_to_25
19935059,Pedestrian,26_to_39
19925010,Passenger,17_to_25
19925150,Passenger,17_to_25
19925088,Passenger,17_to_25
19925057,Motorcycle rider,26_to_39
19925151,Driver,26_to_39
19925055,Driver,26_to_39
19925010,Passenger,26_to_39
19925094,Passenger,17_to_25
19925158,Driver,17_to_25
19925067,Driver,26_to_39
19925043,Driver,40_to_64
19925001,Passenger,0_to_16
19925106,Passenger,17_to_25
19925021,Driver,17_to_25
19925030,Passenger,0_to_16
19925096,Driver,17_to_25
19925085,Passenger,26_to_39
19925030,Driver,26_to_39
19925155,Pedestrian,17_to_25
19925103,Pedestrian,17_to_25
19925108,Pedestrian,17_to_25
19925051,Driver,17_to_25
19925004,Driver,0_to_16
19925066,Driver,17_to_25
19925164,Motorcycle rider,26_to_39
19925117,Passenger,17_to_25
19925117,Passenger,17_to_25
19925117,Passenger,17_to_25
19925115,Passenger,17_to_25
19925159,Driver,17_to_25
19925126,Passenger,17_to_25
19925060,Motorcycle pillion passenger,26_to_39
19925101,Driver,26_to_39
19925101,Passenger,26_to_39
19925101,Passenger,26_to_39
19925156,Driver,40_to_64
19925167,Driver,40_to_64
19925023,Driver,75_or_older
19925068,Pedestrian,40_to_64
19925163,Passenger,0_to_16
19925104,Driver,17_to_25
19925075,Driver,17_to_25
19925138,Driver,17_to_25
19925114,Passenger,26_to_39
19925165,Motorcycle rider,0_to_16
19925143,Driver,40_to_64
19925090,Driver,17_to_25
19925017,Driver,17_to_25
19925029,Motorcycle rider,17_to_25
19925019,Driver,40_to_64
19925146,Passenger,65_to_74
19925136,Passenger,65_to_74
19925062,Pedestrian,65_to_74
19925163,Driver,17_to_25
19925163,Passenger,17_to_25
19925163,Passenger,17_to_25
19925163,Passenger,26_to_39
19925146,Driver,65_to_74
19925026,Driver,17_to_25
19925133,Driver,17_to_25
19925036,Passenger,17_to_25
19925116,Passenger,17_to_25
19925087,Motorcycle rider,17_to_25
19925141,Passenger,17_to_25
19925170,Driver,26_to_39
19925014,Driver,26_to_39
19925133,Passenger,0_to_16
19925133,Passenger,0_to_16
19925162,Passenger,0_to_16
19925171,Passenger,0_to_16
19925135,Passenger,26_to_39
19925076,Driver,26_to_39
19925171,Passenger,26_to_39
19925152,Driver,65_to_74
19925133,Driver,26_to_39
19925162,Passenger,26_to_39
19925025,Motorcycle rider,17_to_25
19925091,Driver,26_to_39
19925079,Motorcycle rider,26_to_39
19925091,Passenger,40_to_64
19925044,Pedestrian,40_to_64
19925044,Pedestrian,40_to_64
